location,date,Vaccines_numbers,list_of_vaccines,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
ITA,2022-09-21,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140632937,50840388,47963856,43336892
ITA,2022-09-21,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140632937,50840388,47963856,43336892
ITA,2022-09-21,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140632937,50840388,47963856,43336892
ITA,2022-09-22,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140652908,50840609,47964105,43356393
ITA,2022-09-22,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140652908,50840609,47964105,43356393
ITA,2022-09-22,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140652908,50840609,47964105,43356393
ITA,2022-09-22,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140652908,50840609,47964105,43356393
ITA,2022-09-22,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140652908,50840609,47964105,43356393
ITA,2022-09-23,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140672304,50840815,47964349,43375339
ITA,2022-09-23,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140672304,50840815,47964349,43375339
ITA,2022-09-23,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140672304,50840815,47964349,43375339
ITA,2022-09-23,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140672304,50840815,47964349,43375339
ITA,2022-09-23,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140672304,50840815,47964349,43375339
ITA,2022-09-24,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140682773,50841017,47964528,43385427
ITA,2022-09-24,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140682773,50841017,47964528,43385427
ITA,2022-09-24,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140682773,50841017,47964528,43385427
ITA,2022-09-24,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140682773,50841017,47964528,43385427
ITA,2022-09-24,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140682773,50841017,47964528,43385427
ITA,2022-09-25,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140683918,50841025,47964556,43386536
ITA,2022-09-25,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140683918,50841025,47964556,43386536
ITA,2022-09-25,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140683918,50841025,47964556,43386536
ITA,2022-09-25,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140683918,50841025,47964556,43386536
ITA,2022-09-25,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140683918,50841025,47964556,43386536
ITA,2022-09-26,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,140701844,50841235,47964829,43403979
